ds,gender,name,num,state,num_boys,num_girls
1993-01-01 00:00:00.000000,girl,Natalie,1135,CA,0,1135
1993-01-01 00:00:00.000000,boy,Nathan,1028,CA,1028,0
1993-01-01 00:00:00.000000,boy,Nicholas,3098,CA,3098,0
1993-01-01 00:00:00.000000,girl,Nicole,2200,CA,0,2200
1993-01-01 00:00:00.000000,girl,Olivia,599,CA,0,599
1993-01-01 00:00:00.000000,girl,Patricia,564,CA,0,564
1993-01-01 00:00:00.000000,boy,Patrick,960,CA,960,0
1993-01-01 00:00:00.000000,boy,Paul,865,CA,865,0
1993-01-01 00:00:00.000000,girl,Rachel,1570,CA,0,1570
1993-01-01 00:00:00.000000,boy,Raymond,713,CA,713,0
1993-01-01 00:00:00.000000,girl,Rebecca,1358,CA,0,1358
1993-01-01 00:00:00.000000,boy,Richard,1635,CA,1635,0
1993-01-01 00:00:00.000000,boy,Robert,2663,CA,2663,0
1993-01-01 00:00:00.000000,boy,Ryan,3143,CA,3143,0
1993-01-01 00:00:00.000000,girl,Samantha,2542,CA,0,2542
1993-01-01 00:00:00.000000,boy,Samuel,1411,CA,1411,0
1993-01-01 00:00:00.000000,girl,Sandra,645,CA,0,645
1993-01-01 00:00:00.000000,girl,Sara,930,CA,0,930
1993-01-01 00:00:00.000000,girl,Sarah,2544,CA,0,2544
1993-01-01 00:00:00.000000,boy,Scott,634,CA,634,0
1993-01-01 00:00:00.000000,boy,Sean,1348,CA,1348,0
1993-01-01 00:00:00.000000,girl,Shannon,615,CA,0,615
1993-01-01 00:00:00.000000,girl,Stephanie,3394,CA,0,3394
1993-01-01 00:00:00.000000,boy,Stephen,763,CA,763,0
1993-01-01 00:00:00.000000,boy,Steven,1994,CA,1994,0
1993-01-01 00:00:00.000000,boy,Taylor,745,CA,745,0
1993-01-01 00:00:00.000000,girl,Taylor,1875,CA,0,1875
1993-01-01 00:00:00.000000,boy,Thomas,1346,CA,1346,0
1993-01-01 00:00:00.000000,girl,Tiffany,906,CA,0,906
1993-01-01 00:00:00.000000,boy,Timothy,1117,CA,1117,0
1993-01-01 00:00:00.000000,boy,Travis,719,CA,719,0
1993-01-01 00:00:00.000000,boy,Tyler,2498,CA,2498,0
1993-01-01 00:00:00.000000,girl,Vanessa,2210,CA,0,2210
1993-01-01 00:00:00.000000,boy,Victor,1473,CA,1473,0
1993-01-01 00:00:00.000000,girl,Victoria,1548,CA,0,1548
1993-01-01 00:00:00.000000,boy,Vincent,672,CA,672,0
1993-01-01 00:00:00.000000,girl,Wendy,573,CA,0,573
1993-01-01 00:00:00.000000,boy,William,1992,CA,1992,0
1993-01-01 00:00:00.000000,boy,Zachary,1920,CA,1920,0
1994-01-01 00:00:00.000000,boy,Aaron,1715,CA,1715,0
1994-01-01 00:00:00.000000,girl,Abigail,610,CA,0,610
1994-01-01 00:00:00.000000,boy,Adam,1185,CA,1185,0
1994-01-01 00:00:00.000000,boy,Adrian,1192,CA,1192,0
1994-01-01 00:00:00.000000,boy,Alex,973,CA,973,0
1994-01-01 00:00:00.000000,boy,Alexander,2571,CA,2571,0
1994-01-01 00:00:00.000000,girl,Alexandra,1343,CA,0,1343
1994-01-01 00:00:00.000000,girl,Alexis,1540,CA,0,1540
1994-01-01 00:00:00.000000,girl,Alicia,644,CA,0,644
1994-01-01 00:00:00.000000,girl,Allison,705,CA,0,705
1994-01-01 00:00:00.000000,girl,Alyssa,1425,CA,0,1425
1994-01-01 00:00:00.000000,girl,Amanda,2180,CA,0,2180
1994-01-01 00:00:00.000000,girl,Amber,1011,CA,0,1011
1994-01-01 00:00:00.000000,girl,Amy,714,CA,0,714
1994-01-01 00:00:00.000000,girl,Andrea,1409,CA,0,1409
1994-01-01 00:00:00.000000,boy,Andrew,3788,CA,3788,0
1994-01-01 00:00:00.000000,boy,Angel,1541,CA,1541,0
1994-01-01 00:00:00.000000,girl,Angela,660,CA,0,660
1994-01-01 00:00:00.000000,girl,Anna,683,CA,0,683
1994-01-01 00:00:00.000000,boy,Anthony,3925,CA,3925,0
1994-01-01 00:00:00.000000,boy,Antonio,927,CA,927,0
1994-01-01 00:00:00.000000,girl,Ashley,3204,CA,0,3204
1994-01-01 00:00:00.000000,boy,Austin,2011,CA,2011,0
1994-01-01 00:00:00.000000,boy,Benjamin,1240,CA,1240,0
1994-01-01 00:00:00.000000,boy,Brandon,3318,CA,3318,0
1994-01-01 00:00:00.000000,girl,Brenda,1174,CA,0,1174
1994-01-01 00:00:00.000000,boy,Brian,1860,CA,1860,0
1994-01-01 00:00:00.000000,girl,Brianna,1280,CA,0,1280
1994-01-01 00:00:00.000000,girl,Brittany,1328,CA,0,1328
1994-01-01 00:00:00.000000,boy,Bryan,1210,CA,1210,0
1994-01-01 00:00:00.000000,boy,Cameron,836,CA,836,0
1994-01-01 00:00:00.000000,boy,Carlos,1955,CA,1955,0
1994-01-01 00:00:00.000000,girl,Cassandra,770,CA,0,770
1994-01-01 00:00:00.000000,boy,Charles,737,CA,737,0
1994-01-01 00:00:00.000000,girl,Chelsea,636,CA,0,636
1994-01-01 00:00:00.000000,boy,Christian,2591,CA,2591,0
1994-01-01 00:00:00.000000,girl,Christina,1140,CA,0,1140
1994-01-01 00:00:00.000000,boy,Christopher,4282,CA,4282,0
1994-01-01 00:00:00.000000,girl,Cindy,631,CA,0,631
1994-01-01 00:00:00.000000,boy,Cody,1315,CA,1315,0
1994-01-01 00:00:00.000000,boy,Connor,692,CA,692,0
1994-01-01 00:00:00.000000,girl,Courtney,877,CA,0,877
1994-01-01 00:00:00.000000,girl,Crystal,1087,CA,0,1087
1994-01-01 00:00:00.000000,girl,Cynthia,1089,CA,0,1089
1994-01-01 00:00:00.000000,boy,Daniel,5111,CA,5111,0
1994-01-01 00:00:00.000000,girl,Danielle,1502,CA,0,1502
1994-01-01 00:00:00.000000,boy,David,4059,CA,4059,0
1994-01-01 00:00:00.000000,girl,Destiny,516,CA,0,516
1994-01-01 00:00:00.000000,girl,Diana,1333,CA,0,1333
1994-01-01 00:00:00.000000,boy,Dylan,1075,CA,1075,0
1994-01-01 00:00:00.000000,boy,Edward,800,CA,800,0
1994-01-01 00:00:00.000000,girl,Elizabeth,2388,CA,0,2388
1994-01-01 00:00:00.000000,girl,Emily,2182,CA,0,2182
1994-01-01 00:00:00.000000,boy,Eric,2072,CA,2072,0
1994-01-01 00:00:00.000000,girl,Erica,776,CA,0,776
1994-01-01 00:00:00.000000,girl,Erin,539,CA,0,539
1994-01-01 00:00:00.000000,boy,Gabriel,1372,CA,1372,0
1994-01-01 00:00:00.000000,girl,Haley,692,CA,0,692
1994-01-01 00:00:00.000000,girl,Hannah,1257,CA,0,1257
1994-01-01 00:00:00.000000,girl,Heather,617,CA,0,617
1994-01-01 00:00:00.000000,boy,Ian,645,CA,645,0
1994-01-01 00:00:00.000000,boy,Isaac,633,CA,633,0
1994-01-01 00:00:00.000000,boy,Jacob,2953,CA,2953,0
1994-01-01 00:00:00.000000,girl,Jacqueline,1311,CA,0,1311
1994-01-01 00:00:00.000000,boy,James,2277,CA,2277,0
1994-01-01 00:00:00.000000,girl,Jasmine,1937,CA,0,1937
1994-01-01 00:00:00.000000,boy,Jason,1445,CA,1445,0
1994-01-01 00:00:00.000000,boy,Jeffrey,845,CA,845,0
1994-01-01 00:00:00.000000,girl,Jennifer,2938,CA,0,2938
1994-01-01 00:00:00.000000,boy,Jeremy,906,CA,906,0
1994-01-01 00:00:00.000000,boy,Jesse,1403,CA,1403,0
1994-01-01 00:00:00.000000,girl,Jessica,5305,CA,0,5305
1994-01-01 00:00:00.000000,boy,Jesus,2126,CA,2126,0
1994-01-01 00:00:00.000000,boy,John,2336,CA,2336,0
1994-01-01 00:00:00.000000,boy,Jonathan,3375,CA,3375,0
1994-01-01 00:00:00.000000,boy,Jordan,1400,CA,1400,0
1994-01-01 00:00:00.000000,boy,Jose,4765,CA,4765,0
1994-01-01 00:00:00.000000,boy,Joseph,3111,CA,3111,0
1994-01-01 00:00:00.000000,boy,Joshua,3559,CA,3559,0
1994-01-01 00:00:00.000000,boy,Juan,2703,CA,2703,0
1994-01-01 00:00:00.000000,girl,Julia,696,CA,0,696
1994-01-01 00:00:00.000000,boy,Justin,2256,CA,2256,0
1994-01-01 00:00:00.000000,girl,Karen,876,CA,0,876
1994-01-01 00:00:00.000000,girl,Katherine,1203,CA,0,1203
1994-01-01 00:00:00.000000,girl,Kayla,1265,CA,0,1265
1994-01-01 00:00:00.000000,girl,Kelly,682,CA,0,682
1994-01-01 00:00:00.000000,girl,Kelsey,740,CA,0,740
1994-01-01 00:00:00.000000,boy,Kenneth,651,CA,651,0
1994-01-01 00:00:00.000000,boy,Kevin,3380,CA,3380,0
1994-01-01 00:00:00.000000,girl,Kimberly,1974,CA,0,1974
1994-01-01 00:00:00.000000,boy,Kyle,1927,CA,1927,0
1994-01-01 00:00:00.000000,girl,Laura,1092,CA,0,1092
1994-01-01 00:00:00.000000,girl,Lauren,1523,CA,0,1523
1994-01-01 00:00:00.000000,girl,Leslie,668,CA,0,668
1994-01-01 00:00:00.000000,boy,Luis,2417,CA,2417,0
1994-01-01 00:00:00.000000,girl,Madison,699,CA,0,699
1994-01-01 00:00:00.000000,boy,Marcus,642,CA,642,0
1994-01-01 00:00:00.000000,girl,Maria,2025,CA,0,2025
1994-01-01 00:00:00.000000,boy,Mark,965,CA,965,0
1994-01-01 00:00:00.000000,girl,Mary,567,CA,0,567
1994-01-01 00:00:00.000000,boy,Matthew,3564,CA,3564,0
1994-01-01 00:00:00.000000,girl,Megan,1474,CA,0,1474
1994-01-01 00:00:00.000000,girl,Melissa,1879,CA,0,1879
1994-01-01 00:00:00.000000,boy,Michael,5097,CA,5097,0
1994-01-01 00:00:00.000000,girl,Michelle,1846,CA,0,1846
1994-01-01 00:00:00.000000,boy,Miguel,1616,CA,1616,0
1994-01-01 00:00:00.000000,girl,Monica,1191,CA,0,1191
1994-01-01 00:00:00.000000,girl,Morgan,678,CA,0,678
1994-01-01 00:00:00.000000,girl,Nancy,835,CA,0,835
1994-01-01 00:00:00.000000,girl,Natalie,1227,CA,0,1227
1994-01-01 00:00:00.000000,boy,Nathan,1118,CA,1118,0
1994-01-01 00:00:00.000000,boy,Nicholas,2844,CA,2844,0
1994-01-01 00:00:00.000000,girl,Nicole,2132,CA,0,2132
1994-01-01 00:00:00.000000,girl,Olivia,661,CA,0,661
1994-01-01 00:00:00.000000,boy,Patrick,896,CA,896,0
1994-01-01 00:00:00.000000,boy,Paul,742,CA,742,0
1994-01-01 00:00:00.000000,girl,Rachel,1479,CA,0,1479
1994-01-01 00:00:00.000000,boy,Raymond,664,CA,664,0
1994-01-01 00:00:00.000000,girl,Rebecca,1245,CA,0,1245
1994-01-01 00:00:00.000000,boy,Richard,1544,CA,1544,0
1994-01-01 00:00:00.000000,boy,Robert,2468,CA,2468,0
1994-01-01 00:00:00.000000,boy,Ryan,2867,CA,2867,0
1994-01-01 00:00:00.000000,girl,Samantha,2435,CA,0,2435
1994-01-01 00:00:00.000000,boy,Samuel,1343,CA,1343,0
1994-01-01 00:00:00.000000,girl,Sandra,579,CA,0,579
1994-01-01 00:00:00.000000,girl,Sara,896,CA,0,896
1994-01-01 00:00:00.000000,girl,Sarah,2272,CA,0,2272
1994-01-01 00:00:00.000000,girl,Savannah,516,CA,0,516
1994-01-01 00:00:00.000000,boy,Sean,1154,CA,1154,0
1994-01-01 00:00:00.000000,girl,Shannon,531,CA,0,531
1994-01-01 00:00:00.000000,girl,Stephanie,2973,CA,0,2973
1994-01-01 00:00:00.000000,boy,Stephen,643,CA,643,0
1994-01-01 00:00:00.000000,boy,Steven,1828,CA,1828,0
1994-01-01 00:00:00.000000,boy,Taylor,621,CA,621,0
1994-01-01 00:00:00.000000,girl,Taylor,1706,CA,0,1706
1994-01-01 00:00:00.000000,boy,Thomas,1340,CA,1340,0
1994-01-01 00:00:00.000000,girl,Tiffany,938,CA,0,938
1994-01-01 00:00:00.000000,boy,Timothy,1061,CA,1061,0
1994-01-01 00:00:00.000000,boy,Tyler,2459,CA,2459,0
1994-01-01 00:00:00.000000,girl,Vanessa,2129,CA,0,2129
1994-01-01 00:00:00.000000,boy,Victor,1397,CA,1397,0
1994-01-01 00:00:00.000000,girl,Victoria,1449,CA,0,1449
1994-01-01 00:00:00.000000,boy,Vincent,673,CA,673,0
1994-01-01 00:00:00.000000,boy,William,1807,CA,1807,0
1994-01-01 00:00:00.000000,boy,Zachary,1899,CA,1899,0
1995-01-01 00:00:00.000000,boy,Aaron,1623,CA,1623,0
1995-01-01 00:00:00.000000,girl,Abigail,575,CA,0,575
1995-01-01 00:00:00.000000,boy,Adam,1156,CA,1156,0
1995-01-01 00:00:00.000000,boy,Adrian,1264,CA,1264,0
1995-01-01 00:00:00.000000,boy,Alex,1038,CA,1038,0
1995-01-01 00:00:00.000000,boy,Alexander,2501,CA,2501,0
1995-01-01 00:00:00.000000,girl,Alexandra,1359,CA,0,1359
1995-01-01 00:00:00.000000,boy,Alexis,713,CA,713,0
1995-01-01 00:00:00.000000,girl,Alexis,1704,CA,0,1704
1995-01-01 00:00:00.000000,girl,Alicia,589,CA,0,589
1995-01-01 00:00:00.000000,girl,Allison,616,CA,0,616
1995-01-01 00:00:00.000000,girl,Alyssa,1373,CA,0,1373
1995-01-01 00:00:00.000000,girl,Amanda,2028,CA,0,2028
1995-01-01 00:00:00.000000,girl,Amber,974,CA,0,974
1995-01-01 00:00:00.000000,girl,Amy,690,CA,0,690
1995-01-01 00:00:00.000000,girl,Andrea,1357,CA,0,1357
1995-01-01 00:00:00.000000,boy,Andrew,3676,CA,3676,0
1995-01-01 00:00:00.000000,boy,Angel,1604,CA,1604,0
1995-01-01 00:00:00.000000,girl,Angela,700,CA,0,700
1995-01-01 00:00:00.000000,girl,Anna,668,CA,0,668
1995-01-01 00:00:00.000000,boy,Anthony,3952,CA,3952,0
1995-01-01 00:00:00.000000,boy,Antonio,967,CA,967,0
1995-01-01 00:00:00.000000,girl,Ashley,2900,CA,0,2900
1995-01-01 00:00:00.000000,boy,Austin,2181,CA,2181,0
1995-01-01 00:00:00.000000,boy,Benjamin,1181,CA,1181,0
1995-01-01 00:00:00.000000,boy,Brandon,2807,CA,2807,0
1995-01-01 00:00:00.000000,girl,Brenda,1071,CA,0,1071
1995-01-01 00:00:00.000000,boy,Brian,1838,CA,1838,0
1995-01-01 00:00:00.000000,girl,Brianna,1344,CA,0,1344
1995-01-01 00:00:00.000000,girl,Brittany,1206,CA,0,1206
1995-01-01 00:00:00.000000,girl,Brooke,546,CA,0,546
1995-01-01 00:00:00.000000,boy,Bryan,1291,CA,1291,0
1995-01-01 00:00:00.000000,boy,Cameron,792,CA,792,0
1995-01-01 00:00:00.000000,boy,Carlos,1989,CA,1989,0
1995-01-01 00:00:00.000000,girl,Cassandra,614,CA,0,614
1995-01-01 00:00:00.000000,boy,Charles,707,CA,707,0
1995-01-01 00:00:00.000000,girl,Chelsea,584,CA,0,584
1995-01-01 00:00:00.000000,boy,Christian,2811,CA,2811,0
1995-01-01 00:00:00.000000,girl,Christina,1001,CA,0,1001
1995-01-01 00:00:00.000000,boy,Christopher,4138,CA,4138,0
1995-01-01 00:00:00.000000,girl,Cindy,602,CA,0,602
1995-01-01 00:00:00.000000,boy,Cody,1085,CA,1085,0
1995-01-01 00:00:00.000000,boy,Connor,667,CA,667,0
1995-01-01 00:00:00.000000,girl,Courtney,919,CA,0,919
1995-01-01 00:00:00.000000,girl,Crystal,938,CA,0,938
1995-01-01 00:00:00.000000,girl,Cynthia,976,CA,0,976
1995-01-01 00:00:00.000000,boy,Daniel,5000,CA,5000,0
1995-01-01 00:00:00.000000,girl,Danielle,1274,CA,0,1274
1995-01-01 00:00:00.000000,boy,David,4029,CA,4029,0
1995-01-01 00:00:00.000000,girl,Destiny,603,CA,0,603
1995-01-01 00:00:00.000000,girl,Diana,1153,CA,0,1153
1995-01-01 00:00:00.000000,boy,Dylan,1014,CA,1014,0
1995-01-01 00:00:00.000000,boy,Edward,712,CA,712,0
1995-01-01 00:00:00.000000,girl,Elizabeth,2243,CA,0,2243
1995-01-01 00:00:00.000000,girl,Emily,2341,CA,0,2341
1995-01-01 00:00:00.000000,boy,Eric,2038,CA,2038,0
1995-01-01 00:00:00.000000,girl,Erica,598,CA,0,598
1995-01-01 00:00:00.000000,girl,Erin,548,CA,0,548
1995-01-01 00:00:00.000000,boy,Evan,603,CA,603,0
1995-01-01 00:00:00.000000,boy,Gabriel,1454,CA,1454,0
1995-01-01 00:00:00.000000,girl,Haley,626,CA,0,626
1995-01-01 00:00:00.000000,girl,Hannah,1361,CA,0,1361
1995-01-01 00:00:00.000000,boy,Ian,672,CA,672,0
1995-01-01 00:00:00.000000,boy,Isaac,782,CA,782,0
1995-01-01 00:00:00.000000,boy,Jacob,3150,CA,3150,0
1995-01-01 00:00:00.000000,girl,Jacqueline,1256,CA,0,1256
1995-01-01 00:00:00.000000,boy,James,2010,CA,2010,0
1995-01-01 00:00:00.000000,girl,Jasmine,1664,CA,0,1664
1995-01-01 00:00:00.000000,boy,Jason,1383,CA,1383,0
1995-01-01 00:00:00.000000,boy,Jeffrey,699,CA,699,0
1995-01-01 00:00:00.000000,girl,Jennifer,2694,CA,0,2694
1995-01-01 00:00:00.000000,boy,Jeremy,783,CA,783,0
1995-01-01 00:00:00.000000,boy,Jesse,1233,CA,1233,0
1995-01-01 00:00:00.000000,girl,Jessica,4621,CA,0,4621
1995-01-01 00:00:00.000000,boy,Jesus,2074,CA,2074,0
1995-01-01 00:00:00.000000,boy,John,2088,CA,2088,0
1995-01-01 00:00:00.000000,boy,Jonathan,3249,CA,3249,0
1995-01-01 00:00:00.000000,boy,Jordan,1362,CA,1362,0
1995-01-01 00:00:00.000000,boy,Jose,4565,CA,4565,0
1995-01-01 00:00:00.000000,boy,Joseph,3135,CA,3135,0
1995-01-01 00:00:00.000000,boy,Joshua,3511,CA,3511,0
1995-01-01 00:00:00.000000,boy,Juan,2515,CA,2515,0
1995-01-01 00:00:00.000000,girl,Julia,794,CA,0,794
1995-01-01 00:00:00.000000,boy,Justin,2457,CA,2457,0
1995-01-01 00:00:00.000000,girl,Karen,798,CA,0,798
1995-01-01 00:00:00.000000,girl,Katherine,1078,CA,0,1078
1995-01-01 00:00:00.000000,girl,Kayla,1219,CA,0,1219
1995-01-01 00:00:00.000000,girl,Kelly,686,CA,0,686
1995-01-01 00:00:00.000000,girl,Kelsey,603,CA,0,603
1995-01-01 00:00:00.000000,boy,Kenneth,611,CA,611,0
1995-01-01 00:00:00.000000,boy,Kevin,3095,CA,3095,0
1995-01-01 00:00:00.000000,girl,Kimberly,1772,CA,0,1772
1995-01-01 00:00:00.000000,boy,Kyle,1740,CA,1740,0
1995-01-01 00:00:00.000000,girl,Laura,916,CA,0,916
1995-01-01 00:00:00.000000,girl,Lauren,1440,CA,0,1440
1995-01-01 00:00:00.000000,girl,Leslie,642,CA,0,642
1995-01-01 00:00:00.000000,boy,Luis,2205,CA,2205,0
1995-01-01 00:00:00.000000,girl,Madison,982,CA,0,982
1995-01-01 00:00:00.000000,girl,Maria,1990,CA,0,1990
1995-01-01 00:00:00.000000,boy,Mark,882,CA,882,0
1995-01-01 00:00:00.000000,girl,Mary,549,CA,0,549
1995-01-01 00:00:00.000000,boy,Matthew,3539,CA,3539,0
1995-01-01 00:00:00.000000,girl,Megan,1467,CA,0,1467
1995-01-01 00:00:00.000000,girl,Melissa,1766,CA,0,1766
1995-01-01 00:00:00.000000,boy,Michael,4781,CA,4781,0
1995-01-01 00:00:00.000000,girl,Michelle,1601,CA,0,1601
1995-01-01 00:00:00.000000,boy,Miguel,1535,CA,1535,0
1995-01-01 00:00:00.000000,girl,Monica,1068,CA,0,1068
1995-01-01 00:00:00.000000,girl,Morgan,621,CA,0,621
1995-01-01 00:00:00.000000,girl,Nancy,816,CA,0,816
1995-01-01 00:00:00.000000,girl,Natalie,1272,CA,0,1272
1995-01-01 00:00:00.000000,boy,Nathan,1094,CA,1094,0
1995-01-01 00:00:00.000000,boy,Nicholas,3005,CA,3005,0
1995-01-01 00:00:00.000000,girl,Nicole,1438,CA,0,1438
1995-01-01 00:00:00.000000,girl,Olivia,705,CA,0,705
1995-01-01 00:00:00.000000,boy,Patrick,849,CA,849,0
1995-01-01 00:00:00.000000,boy,Paul,697,CA,697,0
1995-01-01 00:00:00.000000,girl,Rachel,1455,CA,0,1455
1995-01-01 00:00:00.000000,boy,Raymond,642,CA,642,0
1995-01-01 00:00:00.000000,girl,Rebecca,1120,CA,0,1120
1995-01-01 00:00:00.000000,boy,Richard,1471,CA,1471,0
1995-01-01 00:00:00.000000,boy,Robert,2254,CA,2254,0
1995-01-01 00:00:00.000000,boy,Ryan,2699,CA,2699,0
1995-01-01 00:00:00.000000,girl,Samantha,2425,CA,0,2425
1995-01-01 00:00:00.000000,boy,Samuel,1420,CA,1420,0
1995-01-01 00:00:00.000000,girl,Sandra,560,CA,0,560
1995-01-01 00:00:00.000000,girl,Sara,806,CA,0,806
1995-01-01 00:00:00.000000,girl,Sarah,2270,CA,0,2270
1995-01-01 00:00:00.000000,girl,Savannah,562,CA,0,562
1995-01-01 00:00:00.000000,boy,Sean,992,CA,992,0
1995-01-01 00:00:00.000000,girl,Stephanie,2859,CA,0,2859
1995-01-01 00:00:00.000000,boy,Steven,1661,CA,1661,0
1995-01-01 00:00:00.000000,girl,Sydney,718,CA,0,718
1995-01-01 00:00:00.000000,girl,Taylor,1621,CA,0,1621
1995-01-01 00:00:00.000000,boy,Thomas,1244,CA,1244,0
1995-01-01 00:00:00.000000,girl,Tiffany,831,CA,0,831
1995-01-01 00:00:00.000000,boy,Timothy,871,CA,871,0
1995-01-01 00:00:00.000000,boy,Tyler,2415,CA,2415,0
1995-01-01 00:00:00.000000,girl,Valerie,558,CA,0,558
1995-01-01 00:00:00.000000,girl,Vanessa,1979,CA,0,1979
1995-01-01 00:00:00.000000,boy,Victor,1452,CA,1452,0
1995-01-01 00:00:00.000000,girl,Victoria,1357,CA,0,1357
1995-01-01 00:00:00.000000,boy,Vincent,626,CA,626,0
1995-01-01 00:00:00.000000,boy,William,1699,CA,1699,0
1995-01-01 00:00:00.000000,boy,Zachary,1688,CA,1688,0
1996-01-01 00:00:00.000000,boy,Aaron,1534,CA,1534,0
1996-01-01 00:00:00.000000,girl,Abigail,672,CA,0,672
1996-01-01 00:00:00.000000,boy,Adam,1001,CA,1001,0
1996-01-01 00:00:00.000000,boy,Adrian,1290,CA,1290,0
1996-01-01 00:00:00.000000,boy,Alex,952,CA,952,0
1996-01-01 00:00:00.000000,boy,Alexander,2289,CA,2289,0
1996-01-01 00:00:00.000000,girl,Alexandra,1242,CA,0,1242
1996-01-01 00:00:00.000000,boy,Alexis,696,CA,696,0
1996-01-01 00:00:00.000000,girl,Alexis,1885,CA,0,1885
1996-01-01 00:00:00.000000,girl,Alicia,617,CA,0,617
1996-01-01 00:00:00.000000,girl,Allison,574,CA,0,574
1996-01-01 00:00:00.000000,girl,Alyssa,1551,CA,0,1551
1996-01-01 00:00:00.000000,girl,Amanda,1649,CA,0,1649
1996-01-01 00:00:00.000000,girl,Amber,822,CA,0,822
1996-01-01 00:00:00.000000,girl,Amy,658,CA,0,658
1996-01-01 00:00:00.000000,girl,Andrea,1373,CA,0,1373
1996-01-01 00:00:00.000000,boy,Andrew,3575,CA,3575,0
1996-01-01 00:00:00.000000,boy,Angel,1678,CA,1678,0
1996-01-01 00:00:00.000000,girl,Angela,617,CA,0,617
1996-01-01 00:00:00.000000,girl,Anna,637,CA,0,637
1996-01-01 00:00:00.000000,boy,Anthony,3897,CA,3897,0
1996-01-01 00:00:00.000000,boy,Antonio,1014,CA,1014,0
1996-01-01 00:00:00.000000,girl,Ashley,2696,CA,0,2696
1996-01-01 00:00:00.000000,boy,Austin,2130,CA,2130,0
1996-01-01 00:00:00.000000,boy,Benjamin,1302,CA,1302,0
1996-01-01 00:00:00.000000,boy,Brandon,2843,CA,2843,0
1996-01-01 00:00:00.000000,girl,Brenda,999,CA,0,999
1996-01-01 00:00:00.000000,boy,Brian,1868,CA,1868,0
1996-01-01 00:00:00.000000,girl,Brianna,1297,CA,0,1297
1996-01-01 00:00:00.000000,girl,Brittany,975,CA,0,975
1996-01-01 00:00:00.000000,girl,Brooke,571,CA,0,571
1996-01-01 00:00:00.000000,boy,Bryan,1200,CA,1200,0
1996-01-01 00:00:00.000000,boy,Cameron,848,CA,848,0
1996-01-01 00:00:00.000000,boy,Carlos,1833,CA,1833,0
1996-01-01 00:00:00.000000,girl,Cassandra,644,CA,0,644
1996-01-01 00:00:00.000000,boy,Charles,638,CA,638,0
1996-01-01 00:00:00.000000,boy,Christian,2996,CA,2996,0
1996-01-01 00:00:00.000000,girl,Christina,874,CA,0,874
1996-01-01 00:00:00.000000,boy,Christopher,3977,CA,3977,0
1996-01-01 00:00:00.000000,girl,Cindy,557,CA,0,557
1996-01-01 00:00:00.000000,boy,Cody,862,CA,862,0
1996-01-01 00:00:00.000000,boy,Connor,645,CA,645,0
1996-01-01 00:00:00.000000,girl,Courtney,809,CA,0,809
1996-01-01 00:00:00.000000,girl,Crystal,867,CA,0,867
1996-01-01 00:00:00.000000,girl,Cynthia,1136,CA,0,1136
1996-01-01 00:00:00.000000,boy,Daniel,4703,CA,4703,0
1996-01-01 00:00:00.000000,girl,Danielle,1068,CA,0,1068
1996-01-01 00:00:00.000000,boy,David,3998,CA,3998,0
1996-01-01 00:00:00.000000,girl,Destiny,702,CA,0,702
1996-01-01 00:00:00.000000,girl,Diana,1063,CA,0,1063
1996-01-01 00:00:00.000000,boy,Dylan,901,CA,901,0
1996-01-01 00:00:00.000000,boy,Edward,683,CA,683,0
1996-01-01 00:00:00.000000,boy,Elijah,637,CA,637,0
1996-01-01 00:00:00.000000,girl,Elizabeth,2156,CA,0,2156
1996-01-01 00:00:00.000000,girl,Emily,2473,CA,0,2473
1996-01-01 00:00:00.000000,girl,Emma,609,CA,0,609
1996-01-01 00:00:00.000000,boy,Eric,1939,CA,1939,0
1996-01-01 00:00:00.000000,girl,Erica,573,CA,0,573
1996-01-01 00:00:00.000000,boy,Gabriel,1455,CA,1455,0
1996-01-01 00:00:00.000000,girl,Haley,672,CA,0,672
1996-01-01 00:00:00.000000,girl,Hannah,1496,CA,0,1496
1996-01-01 00:00:00.000000,boy,Ian,648,CA,648,0
1996-01-01 00:00:00.000000,boy,Isaac,831,CA,831,0
1996-01-01 00:00:00.000000,boy,Isaiah,819,CA,819,0
1996-01-01 00:00:00.000000,boy,Jacob,2986,CA,2986,0
1996-01-01 00:00:00.000000,girl,Jacqueline,1329,CA,0,1329
1996-01-01 00:00:00.000000,boy,James,1845,CA,1845,0
1996-01-01 00:00:00.000000,girl,Jasmine,1779,CA,0,1779
1996-01-01 00:00:00.000000,boy,Jason,1282,CA,1282,0
1996-01-01 00:00:00.000000,boy,Jeffrey,679,CA,679,0
1996-01-01 00:00:00.000000,girl,Jennifer,2528,CA,0,2528
1996-01-01 00:00:00.000000,boy,Jeremy,695,CA,695,0
1996-01-01 00:00:00.000000,boy,Jesse,1189,CA,1189,0
1996-01-01 00:00:00.000000,girl,Jessica,3829,CA,0,3829
1996-01-01 00:00:00.000000,boy,Jesus,2020,CA,2020,0
1996-01-01 00:00:00.000000,boy,John,1950,CA,1950,0
1996-01-01 00:00:00.000000,boy,Jonathan,3367,CA,3367,0
1996-01-01 00:00:00.000000,boy,Jordan,1278,CA,1278,0
1996-01-01 00:00:00.000000,boy,Jose,4641,CA,4641,0
1996-01-01 00:00:00.000000,boy,Joseph,3044,CA,3044,0
1996-01-01 00:00:00.000000,boy,Joshua,3370,CA,3370,0
